Id,Prediction
2322894410,1
254859191,0
1161498188,1
2846035533,0
2990959885,0
174460496,1
240775731,0
21856867,1
243502677,0
216206936,0
24972889,0
615747167,1
361729632,1
2188961989,1
127635043,0
2988227861,0
180096616,1
139169385,1
2294845034,0
89394795,1
536776300,0
1881227880,1
64917108,0
22580853,0
173933161,0
148934264,1
331484793,0
52170363,1
2576911997,0
64367893,0
147492480,1
2431094401,0
1282182787,1
242702368,0
1609563709,0
142020234,0
1633586827,0
316214925,1
261361294,0
165547663,0
363460726,0
2816052888,0
2926382745,0
1046449818,1
132710039,0
204181150,0
71110303,0
2311327392,1
97095329,1
220892835,0
137743294,1
138055337,0
63147690,1
286494380,0
2229210800,1
2763525809,0
815690778,0
467731059,0
2701877143,0
463507125,0
19730102,1
282431162,0
97523658,0
35921343,0
288001727,0
276664000,0
636087584,0
602541763,1
27266756,1
1444954742,0
358649542,0
2296680135,0
2290847432,1
55643849,0
926808192,0
200642255,1
383582840,0
193334996,1
1935349710,0
2156548883,0
232001241,0
733974235,0
44797660,1
2691908218,0
178065120,1
1364594401,0
1423838946,1
325095139,0
130690342,0
926351996,0
235376362,0
74387179,1
256773868,0
465112813,1
1587941102,1
16532093,0
2228883186,0
372281075,0
301043444,1
2616364790,0
468151593,0
493260537,0
554602237,0
358059774,1
2932281087,0
404262656,0
2572128001,0
120950531,0
102371077,1
2243989254,1
1717047048,0
2232717067,1
39194380,1
1390117506,0
266276623,0
1852313360,0
1297668056,0
75960082,0
620367635,1
85528341,1
1525813015,1
28905240,0
1576403588,0
2399866651,0
45256476,0
2880182234,0
1040551710,1
15437599,1
2234781476,1
705987206,0
196120359,1
1895206699,0
17764140,0
1291980590,0
364678959,1
1569361712,0
2946600754,0
469831475,0
747933492,1
599592758,0
253788809,0
2307952440,1
2764508986,0
20188987,1
2988576574,0
1132334911,0
356650818,1
2916156043,0
54324223,0
165580617,1
2466123594,1
1154846539,0
108728141,1
959726221,0
1684672338,0
203689812,0
50597719,1
2400915288,0
328896345,1
56495963,0
340987740,1
264277853,0
2943799235,0
2334900880,1
418369292,0
16813923,1
2924875620,0
286780732,1
2773553003,1
2304249709,0
21605693,1
762187632,1
195989361,0
1940262770,1
130289524,1
1796509561,1
201363323,1
2596870122,1
2796982142,0
625840000,1
403836802,0
378247147,0
20451205,1
2875887494,0
224137095,0
2236583816,0
473599881,0
951881610,1
2227048331,1
2345734028,0
329977741,1
2208534414,0
549785488,0
311005073,1
312872850,0
944934804,1
94441366,1
175443863,0
439674269,0
374181788,0
189566877,1
1455123781,1
1172410272,0
83431331,1
593518154,0
2988373745,0
470093734,0
1180733353,0
78024618,1
95096748,1
238391214,1
179081135,1
1596362672,0
2762543026,1
627052468,0
2968860320,0
2809860022,0
362713015,0
413601720,0
35786681,0
2738105674,0
2986691495,0
1266094015,0
1861291968,1
2410221506,0
189757474,0
42721150,0
2830744645,0
2282721223,1
2326138824,0
1726255200,0
2991394764,0
26990328,0
149786575,1
2733281233,0
1393430484,1
52751694,1
158732246,1
2988493018,0
23498713,1
2290451557,0
867897307,1
989630430,0
521539551,1
2773716960,0
307992571,0
52003494,1
26054631,1
1217531880,0
381816809,0
2984087530,0
2670137323,0
2346094574,1
168824817,0
2735518876,0
606310388,1
20189173,1
1528565754,1
1330450428,1
2879197182,0
263229439,0
36999171,1
44470276,1
384536583,1
1058344968,1
334103212,0
15011850,1
14979083,0
707170317,0
115445775,0
23072784,1
844669255,0
21139474,1
131340291,1
1107726356,0
509251606,1
1478922264,0
1629083652,0
873304092,1
28512285,0
318504279,0
124686372,1
2884145189,0
959352871,0
86249512,1
620302377,1
485136391,0
2377814061,0
2269810737,1
262836275,0
1626148916,1
15601720,1
1959956540,0
1918638090,0
71012414,0
497946688,0
532385857,0
59740226,1
315920451,0
383520837,1
774934598,0
230878561,0
41848906,1
231608397,0
1489440846,0
1590104143,1
1285558356,0
75894869,0
274174038,1
506302552,0
751800409,0
1686409308,1
2179960925,1
348912985,1
431951968,1
264605794,0
74289251,0
608571492,1
2987830630,0
89985126,1
74831889,0
1430065256,1
266350566,0
86052970,1
22188139,0
448041068,1
2473498642,0
83693678,1
513740912,0
21729394,1
2770374771,1
2842300532,0
1637352126,0
1276842103,1
2730233977,0
10752122,0
458199163,0
337809533,1
23353365,0
1177391232,1
418300608,1
2516717698,0
2290421892,0
19437590,1
2324402311,0
259002505,1
469995658,1
2293665931,0
202328502,0
2962854031,0
715100304,1
312891416,1
420221074,1
48992403,0
355963028,1
50106517,0
86249622,1
1358499991,0
474157208,0
1558069956,0
2217737593,0
1444384926,1
31212229,0
134516896,1
14782625,0
2433865755,0
1466740081,0
60068009,0
2496729259,0
119771309,1
804458670,0
89919663,1
266234471,0
77458803,0
238293172,0
27383838,0
1636765879,0
2817691832,0
295833785,0
1413845178,1
1091475487,1
2577731773,0
235782440,0
612896960,0
2396164289,0
335397579,0
392113526,0
24416455,1
97161416,0
415105740,1
75010250,1
440766667,0
22876364,1
2363168803,0
527306967,1
637276380,0
512430301,0
470374437,1
2309512243,0
2983170274,0
2275807459,0
19370213,1
1536823526,1
383389929,0
2987767301,0
2605307943,0
2843017938,0
259854574,0
1579323631,0
46365772,0
17466067,0
77809721,0
1642893558,1
26841335,1
384897274,1
302223611,0
23859452,0
40472829,0
77245824,0
310087940,1
76353797,0
790790,1
2263836066,0
25563400,1
287346954,0
19665165,0
721359120,0
25596177,0
19468563,0
2215317780,0
63738133,1
595759382,1
512692505,1
1044076591,0
101552412,1
371921181,1
348263769,0
269750559,1
636470502,0
774967586,1
339939620,1
2987601286,0
914854183,1
2446135592,0
115839273,1
869765418,0
2341671211,0
282595629,0
328041181,1
143003954,1
381653299,0
432279860,1
564039989,0
2730561846,0
2747719592,0
588747066,1
124424508,1
2693566782,0
2615907572,0
458581385,0
2457538881,0
496559283,0
790852,1
2416349510,1
588288327,1
400855370,0
142020939,0
13370082,1
242511245,0
114790736,1
38626152,1
817992018,1
2987888979,0
489296212,1
174854485,0
2349207896,1
187994457,0
361468251,1
285825082,1
418910559,0
119968096,0
83963280,0
185078114,0
2436010339,1
1954517348,1
2437845350,0
382865767,1
86579260,1
990056810,0
2909606251,0
995103084,1
705696109,0
2988052846,0
329912689,1
2988282227,0
812528977,0
450009150,1
256643446,0
239538551,0
322408824,1
1199271032,0
382407034,0
892244347,0
566268289,0
2918158722,0
56004995,0
27103620,1
567756589,0
155468524,0
30151050,0
718442891,0
309891468,0
705073549,0
18026894,1
244715919,0
1280512400,1
18420113,1
2988370528,0
27169174,1
271019417,0
218370456,0
59740569,1
457707931,1
365105564,1
49123742,1
510236741,0
981569952,1
253890977,0
303010210,0
2869858725,0
10097062,1
246976935,0
14979499,1
829264302,1
61346223,1
137466288,1
64098738,1
2337211123,0
2225677915,0
35712414,0
537581641,0
72159672,1
64688571,1
215585213,1
168694207,1
930853190,0
2736132548,0
1717961462,0
393580998,0
55668129,0
95719880,1
227873225,0
634130890,0
924651980,1
312303401,0
65999310,0
270981197,1
232034768,0
587928017,1
963219925,0
232866553,0
138744283,1
188912093,0
456331742,0
823778,1
1164415459,0
109154790,0
381786193,0
267743832,0
161252092,0
1008112106,1
47649259,0
2182621300,0
708579822,0
392794607,1
241479080,0
299373042,0
24121843,0
1617891828,0
514429429,1
26127785,1
1090261496,1
249139705,1
257462778,0
44503547,0
139322250,0
128258562,1
432942507,0
167612932,1
211161605,0
2829685255,0
739451366,1
1335398923,1
593236494,0
618600536,0
628560402,1
78156309,0
357834950,0
2988447833,0
235868696,1
44765721,0
809144858,1
2960387503,0
163567706,0
29015438,0
167121439,1
175378976,1
273617441,1
930877986,0
87265827,1
1352307236,1
101565190,0
105910823,1
735811676,0
2397171122,0
2251100718,0
436081199,0
2941719089,0
2835681842,0
111226291,0
1727828532,1
894210613,0
8032822,1
2988278537,0
2417758776,0
514076084,0
42242619,0
2536149566,0
505385535,1
49549890,1
2290487875,0
868782660,0
2572948037,0
16486983,0
29758025,1
1719439946,0
2755170892,0
239223565,0
197564515,1
1535218260,0
1000051285,1
2908623446,1
80056919,1
322221778,0
18715225,1
2987986755,0
123343452,0
386739642,0
190911070,1
22712927,1
176296545,1
720186811,0
2500039268,0
99848805,1
2987721489,0
32903784,1
2286906812,0
29762558,1
1020334699,1
781685359,0
1927811696,1
141336682,0
338530931,1
1203016309,0
368448119,1
758518394,1
100930172,1
1076236927,1
419598977,0
112005762,1
600052355,0
523637380,1
2769326725,0
1293456006,1
16159372,1
2899851498,0
2832470670,0
2194772623,0
426447504,0
113578641,1
2255458963,0
2724321335,0
29988974,1
88052374,1
988254871,1
1337856667,1
30872221,1
419912838,0
2748682911,1
341907568,0
2216497826,1
15209123,1
1032262310,0
413210737,1
743903912,0
17863339,1
35426988,1
366450802,0
2450133680,0
1149047473,0
21369523,1
295178932,0
2987201207,0
96113336,1
17994428,1
2791609022,0
1407047797,0
355559828,0
2931032401,0
2214695624,1
2831487692,1
43352866,1
313496270,0
913380048,0
52564689,1
925467427,0
352219185,0
2833355478,0
2710180567,0
18322136,0
2987922137,0
336641367,0
409670363,1
718770908,1
2694617210,0
749769439,1
214733536,1
351671009,1
14717668,1
272082021,0
298685159,1
2424509160,0
2232193770,0
2572714791,1
62100206,0
1700795120,1
16126707,1
1155744553,0
40243961,1
283773633,0
30493646,0
38343420,1
2398372650,0
14750463,1
2991194683,0
867275522,0
1375965960,1
2989593353,1
22319882,0
2587946455,0
2507051788,0
189268781,0
601199376,1
715232017,1
301979779,0
1692111636,0
2157941526,0
45355799,0
349362308,0
1569428251,0
346624797,0
49222431,0
1584861985,0
100569891,1
917836580,1
88609574,1
1570902824,0
240620329,0
304124717,1
47656413,0
129569584,0
1004507953,1
174428978,0
132256563,1
462164790,1
53973815,0
391091002,0
154178363,0
2956218353,0
517575487,0
16651072,1
42210113,1
2338755394,0
2923467589,0
151262022,0
307817953,0
15170936,0
231894743,0
1198527306,0
1684640587,1
100537164,1
2505371106,1
163648334,0
587895631,0
269947729,1
1141452259,0
2462750862,0
2779124566,1
2426016600,1
27300697,0
1191252829,0
1029107173,1
8819552,1
21289104,1
862105309,0
270112071,0
2362970981,1
34018151,1
505451372,0
38507373,1
431264622,1
1936812930,0
185373554,0
259822451,0
612701044,0
252679031,0
2293700756,0
30282619,1
50828157,1
998380416,0
1855787905,1
1720718210,0
1398444931,0
2717815685,0
1865945990,1
1098561,1
21926792,1
245601162,0
311595915,0
94278541,1
2878215056,1
62722963,1
45716372,0
47506879,0
527537046,1
40211352,1
402363289,0
1301549978,0
2540049307,0
257329010,0
21005125,0
1700631456,0
1663701924,0
47256485,1
2477527974,0
1643582377,1
1390543687,1
1255615986,0
2259310749,0
318243656,0
144278115,1
502272948,0
381719477,0
64263094,1
502502327,1
706941880,0
2774143932,1
631935933,0
149787584,0
1865028546,0
22188996,1
77426166,0
29201350,1
53187530,0
263525325,1
2988413902,0
1925354448,1
393614289,1
2351272914,0
84677587,0
9933782,1
99587032,0
1668041263,1
2342786010,1
12325852,1
315069405,1
2987693027,0
19600356,1
484053990,0
2567214055,0
469898217,1
598709227,0
389026796,0
140493650,0
16192494,1
1636144111,0
14145704,1
28509011,0
45159412,1
171709430,1
2798459049,0
2895352826,0
2312134255,0
39359484,0
148149247,1
2752713729,0
121985195,1
2223641606,0
708325646,0
25924616,0
812106583,0
219164162,0
1107126919,0
409736208,1
1907557208,0
2214466579,1
990254101,0
47241391,1
234656796,1
1043600413,0
244225054,1
1243095710,0
610014243,1
142677028,0
36803621,0
65875711,0
1648268328,1
50714339,0
86479914,1
78124075,1
169777251,0
2982691677,0
482972720,0
248950280,1
2969048115,0
1672345993,0
1277891646,1
51304629,0
24613953,1
37786691,0
870618181,1
2950435911,0
630314373,1
110203977,1
568562762,0
26056924,0
38900812,1
250123341,1
205853774,1
353670223,1
2334823504,0
338827448,0
2555810898,0
404591699,0
319427668,0
503911511,1
54526820,1
528651354,0
2220495964,0
481104989,0
2289079394,1
430380131,1
314020964,1
2513146981,1
25531495,1
151491688,0
444404841,0
1417057386,1
155620461,1
2426049648,0
335713393,0
412696829,0
609391732,1
239277174,1
93492344,0
2418480249,0
714708090,0
2845087935,0
15963260,0
82515073,1
35722372,1
617321606,1
321000584,1
325583724,1
234080611,0
2828211339,0
23860368,0
244487317,0
221123734,1
325653655,1
333637200,0
234886299,1
353604764,0
19600542,1
2777453728,0
115250337,1
700224674,0
17700003,1
614470821,1
2811990451,0
1672352936,1
2356937586,0
1337889966,1
14838454,0
2783974577,0
2485753010,0
71287667,0
589534388,1
22058168,1
214537401,1
50533566,1
17006530,0
2561994272,0
387060932,0
1151046854,1
2149782727,0
1454052554,1
31691979,0
100078796,0
1856050381,1
28042114,0
824496314,0
36892195,1
362845396,1
285807831,1
277150727,0
30807257,1
835917020,1
1220351197,0
1252824289,1
760616162,0
54990053,0
991466726,0
19388625,1
308778217,0
1433539818,1
2988512494,0
264344819,1
581473524,0
424744183,0
1726470356,0
2277184762,1
2303759611,1
1253250300,1
1387828477,0
215127295,0
351507714,1
156603652,1
476190934,0
1551111432,1
548563641,0
402330890,0
2991494414,0
860712493,0
1056576787,1
518034708,0
263001367,0
2977961240,0
390763801,1
213174571,0
588420380,1
127178017,1
15767771,0
1711084836,1
2652411176,0
2944636201,1
2421412033,0
298980651,1
1258362156,0
194483501,1
2511541550,0
50042161,0
45782323,0
868554036,0
2991035701,0
2648999944,0
1302041911,0
2258212153,0
501454138,0
24646973,0
158111039,0
145010230,1
62985543,1
1029051722,1
243832141,1
169973070,0
301241680,0
2872415569,0
24057172,1
21075286,1
249533783,0
191621744,0
59053401,1
2947959765,0
48239963,0
593040732,0
2906762810,0
1679758687,1
2936182112,0
18716004,1
973076528,0
524195176,1
30610793,0
30086507,1
326538604,0
525632402,0
50402670,1
2982405513,0
525899120,1
1276384628,0
465251902,0
231314806,0
2352059768,1
2956837780,0
15177083,1
163305706,0
54793598,0
2987791743,0
2955318657,0
15980779,0
2579344385,0
49415282,0
2410288518,0
35657096,1
844076426,1
2266666380,1
44762702,0
264312209,0
331859024,0
5772692,1
347280789,1
489854362,1
1636472221,1
13473182,1
933729696,0
2264962466,0
23926179,1
18617765,0
1747457449,1
57776613,0
298128812,0
15373742,1
2955753761,0
205952435,1
536871838,0
24188342,1
251827639,0
2988316090,0
2291537340,1
1562187199,0
787420610,0
23621195,1
2779977157,1
26023367,1
453547465,0
2398197194,0
293279179,0
1722455502,0
369989073,1
1904448978,0
745739731,1
2972921422,0
2836370902,1
333092311,1
2988414424,0
2940081626,0
139761115,1
66721245,0
494343646,0
2540049888,0
177247714,1
284431843,1
915314150,0
501323239,1
633101437,0
235083241,1
174724586,0
850171375,1
69572080,1
181306280,1
220125438,0
570693110,0
600479225,0
62330363,0
2543986319,0
600380926,0
192976383,1
363828736,1
598644225,0
24606319,0
16815619,1
2960561668,0
140744197,0
323458566,0
375920897,0
74502549,1
12949002,0
2834568716,0
526871984,1
112239283,0
439326231,0
96114200,0
1496389147,1
278795805,0
220173854,0
22812194,0
1479841315,1
412860677,0
358696896,0
443378902,0
185374248,0
2769851945,1
130504967,0
273126960,1
16324586,0
17984363,0
2920584755,1
222959158,1
203593272,0
1270683193,1
2849025631,0
153949758,1
212375106,0
340891915,0
89527876,1
250921910,1
1591809606,0
321126317,0
519771723,0
391157324,1
2458031906,0
732136376,0
423073362,0
2762774100,0
2639515851,0
29300311,1
27956824,1
214799961,1
727586394,0
163026524,1
1290049118,0
1054338661,0
3905121,0
17149542,1
100900262,0
236197611,0
571256423,0
601101934,0
190383037,0
190256752,1
629053044,1
170923638,0
238366313,1
1659410040,1
458167932,0
2911868541,0
43554432,1
106108545,1
208377474,0
492578777,0
294753926,0
142022279,1
2620326850,0
420517519,0
317757072,1
1370380568,0
557061778,1
601506755,1
94246548,0
133017198,0
908990102,0
1639323834,0
551458457,1
360060570,1
569054875,0
1304986304,0
298555037,0
486494732,0
15079071,1
2246564275,0
493721252,0
21370533,1
1289557670,1
2416416425,0
129472171,1
2485149586,0
942414109,0
357252546,0
2987617827,0
285939378,0
185952986,0
1113233082,1
44340923,0
17635004,1
558307005,1
226403137,0
28683840,0
1916278465,0
46995138,1
1953273540,1
1493692022,0
361388321,0
2281150152,1
25302732,1
2988250829,0
708220622,0
2988283599,0
2185581773,0
143202001,0
887822035,0
103945940,1
1033672405,0
182458070,1
457764473,1
25728728,1
2988316377,0
2826933978,1
79140571,1
606803676,0
110061177,0
51353310,1
414406949,0
130750176,1
2311132898,1
2250681979,1
1905235687,1
154113768,1
280145532,1
22484714,1
2987071211,0
39011282,0
410490606,1
84776687,0
362419953,0
110761714,0
1101797107,0
963155701,0
521610505,0
198990121,0
16389881,0
543364860,0
77764350,1
2781517567,0
37492480,1
2460718850,0
2951255811,1
49846020,0
61675270,1
260118279,0
256808714,0
427443159,0
63444749,1
1145712960,0
402495249,1
350525202,0
346762883,1
2988638200,0
111449882,0
1614092059,1
2331203962,0
24778526,0
129439521,0
1247385378,1
2565543715,1
1146132260,1
1247778600,0
21272361,1
298293035,0
16029484,1
952473906,0
101809180,0
1885307869,1
1475811120,0
1335629617,0
2315326929,0
544397619,0
224827189,1
18880310,1
426612535,1
437458744,0
557061945,1
361994042,1
2787841851,0
365074238,1
381603450,0
936220482,1
402020662,0
1161526710,0
844994377,0
874905235,0
2987726667,0
46692405,0
66459471,1
944936784,1
589235171,0
400103252,1
1447401301,1
1287387499,0
2197919576,0
471144281,0
988321626,0
97589083,0
113186652,1
1461442874,0
207523404,0
2730765968,0
336271202,1
2347734883,0
439387110,0
494966630,0
2528155495,1
277059432,1
258185067,0
369735786,0
216831853,0
1457592174,0
69474161,0
303830898,0
25325203,1
223582069,1
241211254,1
98703224,1
2182387577,1
514529146,1
266442619,1
42894314,0
316708735,1
74608910,0
100046721,1
423860098,1
2751654572,1
340029078,0
1934989190,1
17504138,0
1001762455,1
868358028,1
51648397,0
2988611470,0
233194477,0
2317856408,0
33003410,1
361240468,1
360039406,0
2508353177,0
296556440,0
622761881,1
2977326459,0
2868265968,0
68229028,1
555489189,1
467015593,1
2559023018,0
69867435,1
2926092447,0
23631790,1
2845808560,0
2469730632,0
594515890,0
2451118003,0
176134068,0
231702764,0
286365622,0
211818423,0
15636408,1
609228730,1
493153951,0
1973786557,1
324638654,0
545232831,1
593290177,0
244291523,0
2787367957,0
439594657,0
1011849162,1
708677762,0
1886875298,0
2173605838,1
1968047096,0
740530130,1
1717442516,1
1290278869,1
522229720,1
2988087257,0
14292954,1
1326127068,0
2958170077,0
466458591,0
1933088736,0
221623997,0
18094050,0
260347875,1
16685028,1
333611041,0
80320849,0
1628510184,0
19961833,1
1858607082,1
93100011,0
112629740,1
420888290,0
2868090862,1
378968051,1
331814902,0
2790627319,0
227088376,1
749990642,1
467965946,0
103913467,1
28841980,1
98539517,0
316643326,1
634288143,0
107463680,1
939661314,0
1585911811,1
2991085910,0
57579526,0
282793991,1
488282121,0
71669770,1
441489419,0
78944268,1
2403538959,0
385128465,1
1633851410,1
317691924,0
1112872981,0
23992342,1
789780505,1
1602721818,1
373599919,0
360880158,1
922294303,1
1071388704,0
144644129,1
580786211,0
2205811718,0
2693339175,0
1660327976,0
52140074,1
1736300744,0
2508500658,0
182679385,0
158596603,0
2917963826,0
96016436,0
32413752,1
250746940,1
289107039,0
321525822,1
1599379519,1
2915040912,0
2202474563,0
481499204,0
1434130501,1
186947654,0
256350279,1
729782346,0
2777356364,1
160143437,0
896669774,0
842569808,0
345583288,1
563386453,0
1939019862,1
26286167,1
349444184,1
134748249,1
22419546,1
483399772,1
1968019550,0
390928481,1
399054947,1
32397670,0
2682394726,0
2857648046,0
473202589,0
170334313,1
263493739,0
139335790,1
14227568,0
2348619889,1
383490162,0
224434291,1
2987989108,0
2214729847,0
1468471416,0
2279872634,1
394860667,1
329848956,1
274634878,1
1122637951,0
826120320,1
250026115,0
2861668484,0
2348087740,0
141373121,0
17205148,1
1485281419,1
1325308045,1
23140494,1
455481709,1
106502289,1
275257492,1
315889815,1
1414207640,0
1400204996,0
1127585946,0
2988349595,0
192283674,1
400693407,0
18946208,0
260020385,0
2800162978,0
58743153,0
625350825,1
2320046250,0
926292139,1
58595502,0
19011761,1
2956171445,0
280751003,0
14031032,0
2450364602,1
441882814,0
2979961023,0
33364160,0
2991298753,0
240228547,0
278632644,1
399186117,1
552474822,1
5445832,0
2293569738,1
2945194187,0
2224363724,0
2383570582,1
386131442,0
1423055060,1
6985942,1
468392151,0
448534746,0
1158191323,1
1677334748,1
35985786,0
790108382,1
725861413,1
2209880290,0
25368806,1
361535719,1
2266503400,1
318937322,0
45750508,0
311433453,1
2718636270,0
38967536,1
15692573,0
285350131,0
20060408,1
16128249,1
994777338,0
414324987,0
16914685,1
2852854015,0
2806459146,0
19536129,1
190519554,1
14293251,1
76290308,1
229775621,0
12851462,1
299342088,0
924140588,1
1022335243,1
1161911894,0
21371149,1
242358542,1
2294650030,0
2877559748,0
2624379267,0
20158742,1
2442533144,0
2771261721,1
19044634,0
2874475567,0
807868700,0
2806159645,1
608376153,0
2406258975,1
562305312,1
2841155873,1
173853242,0
1918179620,0
28809606,0
2503050289,0
2987989288,0
1608953564,0
451582251,1
1406540077,0
598415662,0
17996079,1
1371019568,0
226417032,0
633739570,1
581638452,0
194277086,0
371518987,0
2544572729,1
2991050286,0
2470713661,0
68393278,1
492673343,0
1382521152,1
485595457,0
2276104515,0
2358871094,0
180132166,1
31037767,0
85203272,1
555784521,0
21174604,1
188881230,0
2767623986,0
758154296,0
164370773,0
16259415,1
1418991961,1
123410780,1
249010526,1
1403558239,0
265509264,0
2157091170,1
255722555,0
164490257,0
2152853222,0
408885606,0
41785704,1
385188924,0
2951846253,1
776214894,1
863672688,1
1722494696,0
145742227,0
32348533,1
339417462,0
2233538935,0
352033146,0
21764479,1
2648316288,0
225909126,1
2339608968,0
2227607945,0
866425226,0
2990315916,0
1351468098,1
359143823,1
105453974,1
414456217,0
32905624,1
290178116,1
2572851610,0
2230846578,0
17176990,1
2259472844,0
327522723,1
191489028,0
30644645,1
307730854,0
870453000,0
15702448,1
2374472747,0
436279732,0
2339183029,1
2266383433,1
1659230623,0
372054460,1
598743486,1
178166211,0
136944068,1
17603013,1
406688637,0
2312406092,0
89026295,1
243341773,1
282728910,1
1708736101,0
318708176,0
1616288209,1
2289932707,0
1544624598,1
157380345,0
248289752,1
538745306,0
50403804,0
459512285,0
600218078,1
2881001893,0
285350368,0
1252989409,1
305273314,0
2988841443,0
2792069605,0
25303526,0
380312041,1
2215691346,1
446323704,0
83270135,0
633412089,0
225193727,1
2465012221,1
24969642,0
18082779,0
548805121,1
1253054978,1
785496032,1
1014143496,1
512399882,1
19503627,1
366287373,1
2518030864,0
394598931,1
1602198037,1
546249239,1
23796250,1
2934692271,0
134584860,1
1275784237,0
2374496005,0
2742679337,0
87759396,1
538745265,0
64985640,0
2788328540,0
25369130,1
199039532,1
1863948846,1
307927599,0
60987952,1
325196338,1
30071219,1
2319418462,0
37788214,0
836016698,1
526883388,0
140504842,0
100550042,0
506534325,0
26417728,1
85236289,1
2451774019,1
207329860,0
1434393158,1
390470215,0
930557413,0
912890444,0
556505679,0
883202640,0
252910163,0
903006379,0
474061398,1
2250199584,0
166402651,1
1268324958,1
338041439,1
76290656,1
3152481,1
2321062498,0
265591397,1
67803750,0
496638567,0
849746538,0
2153749099,1
410065516,0
333814382,1
2719259247,1
2742033009,1
68819570,1
33353491,0
95164862,1
2466191990,0
2929575017,1
250976889,1
2820577914,1
2766772861,0
18946688,1
516037249,1
1107466884,0
1447587606,0
257694342,1
49748616,0
2988064295,0
1202690700,1
193731213,0
357571214,0
269458063,0
974690960,1
153623185,0
911710866,1
223592843,0
2578105454,0
864098966,0
229349828,0
404527770,0
560601755,0
162503324,1
2948471453,0
483072670,1
120527521,0
1456151202,0
116824741,0
121635953,0
2314934952,0
413342378,1
816061099,1
912792236,1
493126770,0
168893102,1
370514608,1
2745932466,0
119637107,1
606050997,0
56629944,0
22158009,0
2735714079,0
142645952,1
1252858435,0
55384770,1
211622347,0
2451348164,1
2972162758,0
2654691118,0
515709640,1
2218629833,1
392289186,0
2549193422,1
2988526102,0
337418960,1
79796946,1
471538387,0
551459541,1
131963608,1
1487805145,0
2241239771,1
42703583,1
822287077,0
328309201,0
291805928,1
568695530,0
19045099,1
416619245,0
23534319,0
183016177,0
365763314,1
1972509139,0
117021428,0
531798775,0
43653880,0
287889876,0
2583108349,0
143006466,1
45903659,1
2988153604,0
2956958469,1
121862161,0
45745281,0
271555337,0
121740042,1
1939457154,1
1682184974,1
2163481359,0
131242768,1
357210897,1
341908242,0
2922191635,0
87333653,1
46963478,1
616699310,0
824475192,0
2602900249,0
88415002,1
376937245,0
108337950,1
133754672,1
1241717539,1
359930660,1
2976783142,0
432320305,0
381205244,0
391519017,0
49191723,1
2493455150,1
434608605,0
307305268,0
193796574,1
198253367,0
1918475064,1
1278947124,1
94280159,0
628753546,0
293051199,1
168008512,0
274831840,0
2596543298,0
1378279094,0
238689092,1
598055750,0
30480865,0
280861515,0
2180619086,1
234199887,0
618044242,0
268048867,0
20369449,0
174005079,0
193698648,1
388012889,0
312417114,1
24451931,1
360847845,0
16849760,1
18848609,1
1404279650,0
101423972,0
2467950966,0
487003995,0
1352953514,0
2395970409,0
1325881831,0
2987105133,0
93526895,1
220896113,0
106470258,1
1561172852,1
2988797758,0
1625981539,0
90545015,0
447314463,0
464132985,1
22027130,1
1206164348,1
18680381,1
154901374,0
704551807,1
1198731072,0
32414594,1
444165536,0
207231880,1
22322059,0
26909581,0
1554291602,0
369204116,0
497261462,0
25369500,1
356522909,1
22032197,1
54352368,0
69671842,1
251364507,0
553742150,0
2975430837,0
172628904,1
629769372,0
2196183978,0
54336427,0
38542252,1
234920877,0
107092911,0
964833096,0
101129138,1
273292211,1
488989087,0
2348456887,1
990042612,0
71080891,0
1639488446,1
377134015,0
736598976,0
258188890,0
347181229,0
439622601,0
291996834,0
213326798,0
2249759695,0
205659088,1
108124664,0
1654168531,1
2977653834,0
704027605,0
15145943,0
471329148,0
228137947,0
339418077,1
1476467678,1
107813855,1
2225118177,1
598305046,0
29531108,0
2359008229,0
392648850,1
1278778346,0
2878413806,0
250125295,1
153918448,1
304651249,1
564304882,0
279387123,0
2941737470,0
1209305827,0
247153833,0
405609464,1
2589498361,1
45784061,1
2505907201,0
552404139,0
2350231130,0
311106566,1
2377914881,0
78070956,0
25762826,1
64048483,0
14162956,1
258251266,1
959781902,1
524983313,1
721427474,1
284269589,0
329161751,1
555981848,1
2298059801,0
30940188,0
259922973,1
715463711,0
493248625,0
2657726299,1
2988234525,0
15034921,1
1038916646,1
30841895,1
558341160,0
44276777,0
372120618,0
1035672620,0
247792818,1
254057521,1
192994963,1
170990645,1
742923318,1
22338057,0
310350367,0
174300217,0
848469050,0
2937920010,0
2691505214,1
132684863,1
956111936,0
275160129,1
2813123083,1
503444383,0
397974597,1
2215484486,1
60726343,1
91626568,0
279288905,1
2938805326,0
941104207,0
2723286905,0
561585233,1
154415878,0
629843,1
233348180,0
204643413,1
1263443030,0
2546113623,0
799186008,1
604740698,0
2900696155,0
126557276,0
239551674,0
51747935,0
5774432,1
396729443,0
62168166,1
15277159,1
15146090,1
566402156,0
1868438641,1
2777554034,1
345971827,1
60267638,1
527789929,0
252419192,0
76586105,1
814095482,0
2792490175,0
172976339,0
298720381,1
1467799328,0
2798427264,0
2847415425,1
1607146626,0
1490721924,1
19111046,1
82877575,0
1017912457,1
36117643,0
1046649996,0
386604173,0
384605330,0
489495705,0
2886474907,0
21895706,1
257399969,1
170935494,0
630398118,1
33987752,1
27499691,1
130920306,0
2327354542,0
2605653169,0
2502663347,0
241376437,0
549428406,1
1047010489,0
